Variable,Form,Section,Question,Answer Options,Definition,Completion Guideline
compl_thrombemb_spec,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Especifique otra tromboembolia,,Se refiere a los demás diagnósticos tromboembólicos no especificados anteriormente.,"Si «Otro», escriba los demás diagnósticos tromboembólicos que haya experimentado el paciente en cualquier momento durante la hospitalización."
compl_severebleed,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Hemorragia grave (que requiera intervención),"1, Sí | 0, No | 99, Desconocido","Se define como una hemorragia que provoca un compromiso hemodinámico que requiere intervención, concretamente una transfusión. Incluye los grados 3 y 4 de la escala de hemorragia de la Organización Mundial de la Salud (OMS).",Indique «Sí» si el paciente lo ha experimentado en cualquier momento durante la hospitalización.
compl_severebleed_site,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Lugar(es) de hemorragia grave,"1, Piel | 7, Petequias | 2, Nariz | 3, Encías | 4, Tracto gastrointestinal | 5, Tracto urinario | 6, Vagina | 88, Otros | 99, Desconocido","Se refiere a la ubicación del sitio o sitios de la hemorragia. Las petequias son pequeñas manchas rojizas o violáceas en la piel o las membranas mucosas como resultado de una hemorragia localizada. La hemorragia nasal se refiere a la hemorragia localizada en la nariz. El sangrado gingival se refiere a la hemorragia que afecta a la encía. El sangrado gastrointestinal (GI) se refiere a la hemorragia en cualquier segmento del tracto gastrointestinal, desde el esófago hasta el recto. El sangrado del tracto urinario se refiere a la hemorragia que se origina en cualquier parte del sistema urinario. El sangrado vaginal se refiere a la hemorragia que se origina en la vagina, sin relación con la menstruación normal.",Seleccione la opción o opciones más adecuadas que correspondan a la localización de la hemorragia.
compl_severebleed_site_oth,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Especificar otros lugares de hemorragia,,Se refiere a la ubicación del sitio o sitios de sangrado/hemorragia.,"Si «Otro», escriba la otra ubicación de los sitios donde el paciente ha experimentado sangrado/hemorragia en cualquier momento desde el inicio de esta enfermedad y la presentación o el ingreso."
compl_anaemia,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Anemia,"1, Sí | 0, No | 99, Desconocido","Se define como una reducción del número de glóbulos rojos, la cantidad de hemoglobina y/o el volumen de glóbulos rojos concentrados. Los signos y síntomas de la anemia pueden incluir palidez de la piel y las membranas mucosas, dificultad para respirar, palpitaciones cardíacas, soplos sistólicos suaves, letargo y fatiga. Para definir la anemia se utilizan los umbrales de la Organización Mundial de la Salud en hombres adultos mayores de 15 años, la anemia se define por una hemoglobina <130 g/l (<8,1 mmol/l); en mujeres no embarazadas mayores de 15 años, los umbrales son <120 g/l (<7,4 mmol/l), y en niños menores de 5 años y mujeres embarazadas, una hemoglobina <110 g/l (6,8 mmol/l).",Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.
compl_coagulatio,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Trastorno de la coagulación / CID,"1, Sí | 0, No | 99, Desconocido","La coagulopatía (trastorno hemorrágico) se define como una afección en la que se produce una desviación o interrupción de las propiedades normales de coagulación de la sangre (se altera la coagulación normal de la sangre). La coagulación intravascular diseminada (CID) es un tipo específico de coagulopatía en la que la sangre comienza a coagularse en todo el cuerpo. La CID aguda se confirma mediante la demostración de un aumento de la generación de trombina (por ejemplo, disminución del fibrinógeno) y un aumento de la fibrinólisis (por ejemplo, elevación de los productos de degradación de la fibrina y del dímero D). El diagnóstico de la CID crónica puede basarse en gran medida en la evidencia de microangiopatía en el frotis sanguíneo y en el aumento de los niveles de productos de degradación de la fibrina, en particular del dímero D.",Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.
compl_renalgut,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Complicaciones renales/genitourinarias,,Se define como cualquier complicación del sistema renal/genitourinario.,Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.
compl_acuterenal,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Lesión renal aguda / insuficiencia renal aguda,"1, Sí | 0, No | 99, Desconocido","La lesión renal aguda se define cuando se cumple uno de los siguientes criterios: la creatinina sérica aumenta >= 26 umol/L o 0,3 mg/dL en 48 horas; o la creatinina sérica aumenta >= 1,5 veces el valor de referencia, que se sabe o se presume que se ha producido en los 7 días anteriores; o la diuresis es <0,5 ml/kg/h durante >6 horas consecutivas.",Indique «Sí» si el paciente lo ha experimentado en algún momento durante la hospitalización.
compl_uti,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Infección del tracto urinario,"1, Sí | 0, No | 99, Desconocido",Se refiere a las respuestas inflamatorias del epitelio del tracto urinario a invasiones microbianas. A menudo se trata de infecciones bacterianas asociadas a bacteriuria y piuria.,Indique «Sí» si el paciente lo ha experimentado en algún momento durante la hospitalización.
compl_urineret,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Retención urinaria,"1, Sí | 0, No | 99, Desconocido",Se refiere a la acumulación de orina en la vejiga debido a la incapacidad de orinar.,Indique «Sí» si el paciente lo ha experimentado en algún momento durante la hospitalización.
compl_urineret_spec,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Especificar,,Se refiere a la acumulación de orina en la vejiga debido a la incapacidad de orinar.,"Si «Sí», especifique"
compl_ent,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Complicaciones otorrinolaringológicas,"1, Sí | 0, No | 99, Desconocido","Se define como cualquier complicación del sistema auditivo, nasal y faríngeo.",Indique «Sí» si el paciente lo ha experimentado en algún momento durante la hospitalización.
compl_deepneck,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Infecciones profundas del espacio cervical,"1, Sí | 0, No | 99, Desconocido",Se refiere a una infección de los planos fasciales profundos del cuello.,Indique «Sí» si el paciente lo experimentó en algún momento durante la hospitalización.
compl_msk,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Complicaciones musculoesqueléticas,,Se define como cualquier complicación del sistema musculoesquelético.,Indique «Sí» si el paciente lo experimentó en algún momento durante la hospitalización.
compl_rhabdomyol,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Rabdomiólisis,"1, Sí | 0, No | 99, Desconocido","La rabdomiólisis es un síndrome caracterizado por la necrosis muscular y la liberación de mioglobina en la sangre, como resultado de una lesión muscular. El diagnóstico se establece en un paciente con una enfermedad neuromuscular aguda o orina oscura sin otros síntomas, además de una elevación aguda marcada de la creatina quinasa. La creatina quinasa suele ser al menos cinco veces superior al límite superior de lo normal (sin embargo, no existe un umbral diagnóstico para establecer el diagnóstico). No se requiere biopsia muscular, electromiografía, imágenes radiológicas ni la presencia de mioglobinuria para el diagnóstico.",Indique «Sí» si el paciente lo experimentó en algún momento durante la hospitalización.
compl_myositis,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Miositis,"1, Sí | 0, No | 99, Desconocido","La miositis se define como un proceso inflamatorio que afecta a los músculos esqueléticos. Las causas incluyen infecciones, lesiones y trastornos autoinmunitarios. Puede ser un diagnóstico clínico con pruebas de laboratorio que lo respalden, por ejemplo, creatina quinasa sérica elevada; no se requiere confirmación histológica para establecer el diagnóstico. La miositis puede ocurrir sin progresar posteriormente a rabdomiólisis.",Indique «Sí» si el paciente lo experimentó en algún momento durante la hospitalización.
compl_skin,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Complicaciones cutáneas,,Se define como cualquier complicación de la piel.,Indique «Sí» si el paciente lo experimentó en algún momento durante la hospitalización.
compl_cellulitis,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Celulitis,"1, Sí | 0, No | 99, Desconocido","Se define como una inflamación aguda, difusa y supurativa del tejido conectivo laxo, en particular de los tejidos subcutáneos profundos y, en ocasiones, de los músculos, que se observa con mayor frecuencia como resultado de una infección. El diagnóstico se basa en los signos y síntomas clínicos, y puede respaldarse con pruebas microbiológicas.",Indique «Sí» si el paciente lo ha experimentado en algún momento durante la hospitalización.
compl_cellulitis_site,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Lugar(es) de la celulitis,"1, Piel | 2, Nariz | 3, Encías | 4, Tracto gastrointestinal | 5, Tracto urinario | 6, Vagina | 99, Desconocido | 88, Otros",Se refiere al lugar o lugares en los que se ha identificado la celulitis.,"Seleccione el lugar o lugares más adecuados en los que se identificó la celulitis en cualquier momento durante la hospitalización. Si «Otro», especifique el lugar o lugares en el espacio proporcionado a continuación."
compl_cellulitis_site_oth,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Especifique otros lugares de celulitis,,Se refiere a los demás lugares en los que se identificó celulitis.,"Si «Otro», escriba el lugar o lugares en los que se identificó la celulitis en cualquier momento durante la hospitalización. "
compl_skabscess,resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,Absceso cutáneo,"1, Sí | 0, No | 99, Desconocido",Se refiere a una zona circunscrita de pus o restos necróticos en la piel.,Indique «Sí» si el paciente lo experimentó en algún momento durante la hospitalización.
