Form,Section,Variable,Type,Question,Answer Options,Validation,Minimum,Maximum,List,Skip Logic,Body System,Definition,Completion Guideline,Standardized Term Codelist,Standardized Term Code,Metathesaurus,Identifier,Research Category,preset_ARChetype Disease CRF_Covid,preset_ARChetype Disease CRF_H5Nx,preset_ARChetype Disease CRF_Dengue,preset_ARChetype Disease CRF_Chikungunya,preset_ARChetype Disease CRF_Mpox,preset_ARChetype Disease CRF_Mpox Pregnancy and Paediatric,preset_ARChetype Syndromic CRF_ARI,preset_ARChetype Syndromic CRF_Arbovirus,preset_Score_CharlsonCI,preset_Score_mSOFA,preset_Score_mSOFA_Dengue,preset_Recommended Outcomes_Dengue,preset_Populations_Paediatric,preset_Populations_Pregnancy,preset_User Generated CRF_Encephalitis
neonato,LESIONES DEL RECIÉN NACIDO,nborn_lesion,radio,Lesiones neonatales de piel o mucosas.,"1, sí | 0, No | 99, Desconocido",,,,,,,Se refiere a la presencia de lesiones cutáneas o mucosas observadas en el recién nacido.,,,,,,,,,,,,1.0,,,,,,,,,
neonato,LESIONES DEL RECIÉN NACIDO,nborn_lesion_age,number,Edad de aparición de las lesiones (semanas completas),,number,0.0,,,[nborn_lesion] = '1',,Esto se refiere a la edad (en semanas completas) en la que aparecieron las lesiones por primera vez.,,,,,,,,,,,,1.0,,,,,,,,,
neonato,LESIONES DEL RECIÉN NACIDO,nborn_lesion_num,radio,Número máximo de lesiones observadas,"1, leve (< 25 lesiones cutáneas) | 2, Moderado (25-99 lesiones cutáneas) | 3, grave (100-250 lesiones cutáneas) | 4, Muy grave (> 250 lesiones cutáneas) | 99, Desconocido",,,,,[nborn_lesion] = '1',,Esto se refiere al número máximo de lesiones observadas.,,,,,,,,,,,,1.0,,,,,,,,,
neonato,LESIONES DEL RECIÉN NACIDO,nborn_lesion_site,checkbox,Sitio(s) de lesión y puntuación de dolor (0 = sin dolor 10 = peor dolor),"1, Cabeza/cara/cuello | 2, Interior de la boca | 3, torso | 4, Brazos y/o manos | 5, Piernas y/o pies | 6, Genitales externos | 7, Perianal | 8, canal vaginal | 9, recto | 88, otro",,,,,[nborn_lesion] = '1',,Ubicación anatómica de las lesiones y gravedad del dolor calificadas de 0 a 10.,,,,,,,,,,,,1.0,,,,,,,,,
neonato,LESIONES DEL RECIÉN NACIDO,nborn_lesion_site_oth,text,"Si es otro, especifique el sitio de la lesión.",,,,,,[nborn_lesion_site(88)] = '1',,Esto se refiere a sitios de lesión que no figuran en la lista anterior.,,,,,,,,,,,,1.0,,,,,,,,,
neonato,LESIONES DEL RECIÉN NACIDO,nborn_lesion_type,checkbox,Tipo(s) de lesiones actualmente presentes,"1, vesícula | 2, pústula | 3, lesión ulcerada | 4, Lesión madura con costras/costras | 5, Evidencia residual de lesiones resueltas (cicatriz/decoloración) | 6, lesiones hemorrágicas / sangrantes",,,,,[nborn_lesion] = '1',,Esto se refiere al tipo o tipos morfológicos de lesiones presentes en la actualidad.,,,,,,,,,,,,1.0,,,,,,,,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_sympt,radio,Síntomas neonatales en el examen clínico.,"1, sí | 0, No | 99, Desconocido",,,,,,,Se refiere a los signos o síntomas identificados durante el examen clínico neonatal.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_fever,radio,Fiebre,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,"En los recién nacidos, la fiebre se refiere a una temperatura corporal medida <38,0 °C, y la hipotermia también puede indicar infección.",,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_cough,radio,Tos,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,Esto se refiere a la presencia de tos.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_wheezing,radio,sibilancias,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,Definido como un sonido respiratorio agudo resultante de un estrechamiento u obstrucción de las vías respiratorias pequeñas.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_rhinorrhoe,radio,Secreción nasal (rinorrea),"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,Definido como aumento de la secreción mucosa de la nariz.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_respdistress,radio,dificultad respiratoria,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,Esto se refiere a un aumento patológico en el esfuerzo y la frecuencia de los movimientos respiratorios.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_tachypnoea,radio,Respiración rápida (taquipnea),"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,"En los recién nacidos, la taquipnea se define como una frecuencia respiratoria superior a 60 respiraciones por minuto.",,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_nasalflar,radio,aleteo nasal,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,"En los recién nacidos, el aleteo nasal se refiere al ensanchamiento de las fosas nasales durante la inspiración y es un signo clínico de aumento del trabajo respiratorio.",,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_grunt,radio,Gruñidos,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,"En los recién nacidos, los gruñidos se refieren a un sonido espiratorio producido por el cierre parcial de la glotis y es un signo de dificultad respiratoria.",,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_apnoea,radio,Apnea,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,Definido como una ausencia transitoria en la respiración espontánea.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_nasalcongestion,radio,Congestión nasal,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,"Se define como una capacidad reducida para pasar aire a través de la cavidad nasal, lo que a menudo conduce a la respiración por la boca.",,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_vomit,radio,Vómitos,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,Definido como la expulsión del estómago o del intestino delgado a través de la boca.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_diarrhoea,radio,Diarrea,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,"En los recién nacidos, la diarrea se refiere a un cambio en la frecuencia o consistencia de las deposiciones en comparación con el patrón normal del bebé.",,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_consti,radio,Constipación,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,"En los recién nacidos, el estreñimiento se refiere a la evacuación de heces poco frecuente, difícil o dolorosa en comparación con el patrón intestinal habitual del recién nacido.",,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_lowurine,radio,Producción de orina reducida,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,"En los recién nacidos, la producción de orina reducida se define como una producción de orina <1 ml/kg/hora.",,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_jaund,radio,Ictericia,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,"Definida como una manifestación clínica de hiperbilirrubinemia, caracterizada por la coloración amarillenta de la piel, mucosas y/o esclerótica.",,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_skinpallor,radio,Palidez de la piel,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,Esto se refiere a una apariencia pálida antinatural de la piel.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_ftt,radio,No prosperar,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,"En los recién nacidos, el retraso del crecimiento se refiere a un aumento de peso inadecuado o una pérdida de peso más allá de los límites fisiológicos esperados”.",,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_hypotonia,radio,Tono disminuido/hipotonía,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,Esto se refiere a un tono muscular reducido en comparación con lo esperado para la edad gestacional y el estado clínico del recién nacido.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_bulgefont,radio,fontanela abultada,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,"En los recién nacidos, la fontanela abultada se refiere al abultamiento hacia afuera o a la plenitud de la fontanela anterior cuando el bebé está tranquilo y en posición erguida, y puede indicar un aumento de la presión intracraneal.",,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_hypotherm,radio,Hipotermia,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,Esto se refiere a una temperatura corporal anormalmente reducida debido a una termorregulación fallida.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_feedingdiff,radio,dificultad para alimentarse,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,"En los recién nacidos, la dificultad para alimentarse incluye mala succión, agarre débil, fatiga durante la alimentación o incapacidad para completar la alimentación.",,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_hepatomegally,radio,hepatomegalia,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,Definido como un agrandamiento patológico del hígado.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_anaemia,radio,Anemia,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,"Esto se refiere a una reducción en la cantidad de glóbulos rojos, la cantidad de hemoglobina y/o el volumen de concentrados de glóbulos rojos en relación con los rangos de referencia neonatales.",,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_seizconv,radio,Convulsiones,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,"Definido como una anomalía intermitente de la fisiología del sistema nervioso caracterizada por una aparición transitoria de movimientos repentinos, violentos e irregulares del cuerpo, causados ​​por la contracción involuntaria de los músculos debido a una actividad neuronal anormal, excesiva o sincrónica en el cerebro.",,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_keratitis,radio,Queratitis,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,Esto se refiere a la inflamación de la córnea del ojo.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_conjunctiv,radio,Conjuntivitis,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,Definido como inflamación de la conjuntiva.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_ocularother,radio,Otros hallazgos oculares,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,Cualquier hallazgo ocular anormal más allá del diagnóstico primario.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_ocularother_spec,text,Por favor especifique,,,,,,[nborn_ocularother] = '1',,,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_lymph,radio,Linfadenopatía,"1, Sí-doloroso | 2, sí, no doloroso | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,Definido como un hallazgo clínico de agrandamiento anormal de los ganglios linfáticos.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_lymph_site,checkbox,Especificar sitio(s) de linfadenopatía,"1, Axilar (axilas) | 2, cervical (cuello)| 3, Inguinal (ingle) | 99, Desconocido | 88, otro",,,,,[nborn_lymph]='1' or [nborn_lymph]='2',,Esto se refiere a la ubicación en la que se identificó la linfadenopatía.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_lymph_site_oth,text,Especificar otros sitios de linfadenopatía,,,,,,[nborn_lymph_site(88)]='1',,Esto se refiere a la ubicación en la que se identificó la linfadenopatía.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_haemorrhag,radio,Sangrado (hemorragia),"1, sí | 0, No | 99, Desconocido",,,,,[nborn_haemorrhag] = '1',,"Se define como la presencia de sangre en un lugar en el que no es fisiológicamente normal o la pérdida de sangre de la circulación, ya sea interna o externa. Esto puede incluir epistaxis (sangre de la nariz), sangrado gingival (sangre de las encías/gingiva), sangre de cualquier parte del tracto gastrointestinal (sangrado gastrointestinal) o del tracto genitourinario (vagina o uretra), incluida la hematuria.",,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_haemorrhag_site,multi_list,Especificar el(los) sitio(s) de sangrado,,,,,conditions_Site,[nborn_haemorrhag] = '1',,Esto se refiere a la ubicación del sitio(s) de sangrado/hemorragia.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_haemorrhag_site_oth,text,Especifique otros sitios de sangrado/hemorragia,,,,,,[nborn_haemorrhag_site(88)]='1',,Esto se refiere a la ubicación del sitio(s) de sangrado/hemorragia. Las petequias se refieren a pequeñas manchas rojizas o violáceas en la piel o las mucosas como resultado de una hemorragia localizada. El sangrado nasal se refiere a una hemorragia localizada en la nariz. El sangrado de las encías se refiere a una hemorragia que afecta la encía. El sangrado gastrointestinal (GI) se refiere a la hemorragia en cualquier segmento del tracto gastrointestinal desde el esófago hasta el recto. El sangrado del tracto urinario se refiere a la hemorragia que se origina en cualquier parte del sistema urinario. El sangrado vaginal se refiere a una hemorragia que se origina en la vagina y no está relacionada con la menstruación normal.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_other,radio,Otros síntomas,"1, sí | 0, No | 99, Desconocido",,,,,[nborn_sympt] = '1',,Esto se refiere a la presencia de un signo o anomalía alternativa no mencionada anteriormente.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_other_spec,text,"En caso afirmativo, especifique otros.",,,,,,[nborn_other]='1',,,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_imaging,radio,Imágenes realizadas,"1, Ultrasonido craneal | 2, resonancia magnética | 88, Otro | 0, ninguno",,,,,[nborn_sympt] = '1',,"Cualquier estudio radiológico realizado (p. ej., ecografía, resonancia magnética, rayos X).",,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_imaging_oth,text,Especificar,,,,,,[nborn_imaging] = '88',,,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_imaging_res,radio,Resultados de imágenes,"1, hallazgos normales | 2, hallazgos anormales",,,,,[nborn_imaging] <> '0',,Resumen de hallazgos.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_imaging_res_det,text,"Si hay resultados anormales, proporcione detalles.",,,,,,[nborn_imaging_res] = '2',,Descripción de hallazgos imagenológicos anormales.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_conginfectyn,radio,Infecciones adquiridas congénitamente,"1, sí | 0, No | 99, Desconocido",,,,,,,Se refiere a infecciones sospechadas o confirmadas en el recién nacido que se adquieren en el útero y persisten después del nacimiento.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_conginfecttype,checkbox,Tipo de infecciones adquiridas congénitamente,"1, CMV | 2, sífilis | 3, Toxoplasmosis | 4, VIH | 5, VHC | 6, VHB | 7, VHS-1 | 8, VHS-2 | 99, Desconocido | 88, otro",,,,,[nborn_conginfectyn] = '1',,Esto se refiere a los tipos de infecciones sospechadas o confirmadas en el recién nacido que se adquieren en el útero y persisten después del nacimiento.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_conginfectother,text,Especificar otras infecciones congénitas,,,,,,[nborn_conginfecttype(88)] = '1',,"Se refiere a otras infecciones sospechadas o confirmadas, no especificadas anteriormente, en el recién nacido que se adquieren en el útero y persisten después del nacimiento.",,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_breastfed,radio,¿Alguna vez el bebé fue amamantado?,"1, sí | 0, No | 99, Desconocido",,,,,,,El lactante recibió leche materna al menos una vez después del nacimiento.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_breastfed_status,radio,Estado de lactancia,"1, actualmente amamantado | 0, Lactancia materna discontinuada",,,,,[nborn_breastfed]='1',,"Estado actual de lactancia materna del lactante en el momento de la evaluación, independientemente de la exclusividad.",,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,SIGNOS Y SÍNTOMAS DEL RECIÉN NACIDO,nborn_breastfed_dur,number,"Si se interrumpió la lactancia, ¿cuánto tiempo duró la lactancia? (en semanas)",,number,,,,[nborn_breastfed_status]='0',,Número total de semanas de lactancia materna antes de la interrupción permanente.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,PRUEBAS DE LABORATORIO DEL RECIÉN NACIDO,nborn_labtestyn,radio,¿Se realizó la prueba de Mpox infantil?,"1, sí | 0, No | 99, Desconocido",,,,,,,Se realizan pruebas de laboratorio para detectar el virus Mpox en el lactante.,,,,,,,,,,,,1.0,,,,,,,,,
neonato,PRUEBAS DE LABORATORIO DEL RECIÉN NACIDO,nborn_specimen,radio,Tipo de muestra Mpox,"1, líquido amniótico | 2, Sangre del cordón umbilical durante el embarazo | 3, Sangre del cordón umbilical después del parto | 4, Muestra de placenta durante el embarazo | 5, muestra de placenta después del parto | 6, lesión cutánea | 7, Sangre | 8, hisopo nasofaríngeo | 9, Orina |88, Otros",,,,,[nborn_labtestyn] = '1',,"Muestra biológica utilizada (p. ej., hisopo de lesión, sangre).",,,,,,,,,,,,1.0,,,,,,,,,
neonato,PRUEBAS DE LABORATORIO DEL RECIÉN NACIDO,nborn_specimenother,text,Especificar,,,,,,[nborn_specimen] = '88',,,,,,,,,,,,,,1.0,,,,,,,,,
neonato,PRUEBAS DE LABORATORIO DEL RECIÉN NACIDO,nborn_labmethod,radio,Método de laboratorio Mpox,"1, PCR | 2, orto-PCR | 3, Serología | 999, otro",,,,,[nborn_labtestyn] = '1',,"Técnica de diagnóstico utilizada (p. ej., PCR).",,,,,,,,,,,,1.0,,,,,,,,,
neonato,PRUEBAS DE LABORATORIO DEL RECIÉN NACIDO,nborn_pcrres,radio,resultado de la PCR,"1, Positivo | 0, negativo",,,,,[nborn_labmethod] = '1',,Resultado cualitativo de la PCR (positivo/negativo).,,,,,,,,,,,,1.0,,,,,,,,,
neonato,PRUEBAS DE LABORATORIO DEL RECIÉN NACIDO,nborn_pcrct,number,Umbral del ciclo de PCR (CT),,number,0.0,,,[nborn_labmethod] = '1',,Número de ciclos de amplificación necesarios para detectar ADN viral; una TC más baja indica una carga viral más alta.,,,,,,,,,,,,1.0,,,,,,,,,
neonato,DETALLES RECIÉN NACIDO,nborn_motherincl,radio,¿Está incluida la madre en el estudio?,"1, sí | 0, No | 99, Desconocido",,,,,,,Se refiere a la inclusión de la madre en el mismo estudio.,,,,,,,,,,,,1.0,,,,,,,1.0,,
neonato,DETALLES RECIÉN NACIDO,nborn_motherpin,text,especificar su PIN,,,,,,[nborn_motherincl]='1',,Se refiere al número de identificación de participante asignado a la madre de un recién nacido en el estudio.,,,,,,,,,,,,1.0,,,,,,,1.0,,
seguimiento,EVALUACIÓN DE SEGUIMIENTO,follow_date,date_dmy,Fecha del seguimiento,,date_dmy,,today,,,,Se refiere a la fecha del seguimiento del paciente.,Escriba la fecha del seguimiento. Utilice el formato DD/MM/AAAA.,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0
seguimiento,EVALUACIÓN DE SEGUIMIENTO,follow_outcome,user_list,Resultado del paciente,,,,,followup_outcome,,,Se refiere a una evaluación del resultado del paciente en el seguimiento.,Seleccione la opción más adecuada que represente el resultado del paciente.,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0
seguimiento,EVALUACIÓN DE SEGUIMIENTO,follow_outcome_date,date_dmy,Primera fecha en la que se produjo el resultado seleccionado,,date_dmy,,today,,,,Se refiere a la primera fecha en la que se produjo el resultado seleccionado.,Escriba la primera fecha o la fecha más temprana en la que se produjo el resultado seleccionado. Utilice el formato DD/MM/AAAA.,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,
seguimiento,EVALUACIÓN DE SEGUIMIENTO,follow_outcome_reas,text,Motivo del resultado,,,,,,[follow_outcome]='11',,Se refiere a la rehospitalización debido a una infección por el patógeno de interés.,Escriba la fecha de hospitalización. Utilice el formato DD/MM/AAAA.,SNOMED,"1269557005, Reason for hospital admission (observable entity)","C5817481, Reason for hospital admission",,,,,,,1.0,1.0,1.0,1.0,,,,,,,
