Variable,Form,Section,Question,Answer Options,Definition,Completion Guideline
photo_site,fotografias,FOTOGRAFIAS,Que parte do corpo está sendo fotografada?,"1, Cabeça, pescoço ou rosto | 2, Interior da boca | 3, Tronco anterior | 4, Tronco posterior | 5, Braço ou mão direita | 6, Braço ou mão esquerda | 7, Perianal | 8, Região púbica | 9, Perna ou pé direito | 10, Perna ou pé esquerdo | 99, Desconhecido | 88, Outros",Refere-se à parte do corpo capturada na fotografia.,Selecione a opção mais adequada que representa a parte do corpo capturada na fotografia.
photo_site_oth,fotografias,FOTOGRAFIAS,Especifique outro local,,"Refere-se à parte do corpo capturada na fotografia, não especificada acima.","Se “Outro”, especifique a parte do corpo capturada na fotografia, não especificada acima."
photo_sampleyn,fotografias,FOTOGRAFIAS,Foi coletada uma amostra da área fotografada?,"1, Sim | 2, Não | 99, Desconhecido",Refere-se a uma amostra biológica da parte do corpo fotografada. ,Indique “Sim” se foi recolhida uma amostra biológica da parte do corpo fotografada.
photo_sampleid,fotografias,FOTOGRAFIAS,Insira o ID da amostra,,Refere-se ao número de identificação (ID) da amostra.,Escreva o ID da amostra.
photo_desc,fotografias,FOTOGRAFIAS,Forneça qualquer outra descrição adicional relevante da foto ou de sua localização.,,"Refere-se a qualquer outra descrição adicional relevante da foto ou sua localização, não especificada acima.","Indique qualquer outra descrição adicional relevante da foto ou sua localização, não especificada acima."
compl_neurological,desfecho,COMPLICAÇÕES: Experimentadas em qualquer momento desde o dia da apresentação até o dia da alta/resultado.,Complicações neurológicas,,Definido como qualquer complicação do sistema nervoso,Indique “Sim” se o paciente apresentou isso em qualquer momento durante a hospitalização.
compl_strokecva,desfecho,COMPLICAÇÕES: Experimentadas em qualquer momento desde o dia da apresentação até o dia da alta/resultado.,Acidente vascular cerebral/acidente cerebrovascular,"1, Sim | 0, Não | 99, Desconhecido","Definido como uma perda súbita da função neurológica secundária a hemorragia ou isquemia no parênquima cerebral devido a um evento vascular. O AVC pode ser um diagnóstico clínico, com ou sem achados radiológicos de suporte.",Indique “Sim” se o paciente apresentou isso em qualquer momento durante a hospitalização.
compl_severeneuro,desfecho,COMPLICAÇÕES: Experimentadas em qualquer momento desde o dia da apresentação até o dia da alta/resultado.,Doença neurológica grave,"1, Sim | 0, Não | 99, Desconhecido","Refere-se a várias manifestações neurológicas, incluindo meningite, encefalite, encefalopatia, convulsões sintomáticas agudas, hemorragia intracraniana ou acidente vascular cerebral e síndrome de Guillain-Barré (GBS). A meningite é uma doença inflamatória das leptomeninges, os tecidos que envolvem o cérebro e a medula espinhal, e é definida por um número anormal de glóbulos brancos no líquido cefalorraquidiano (LCR) dentro de um contexto clínico apropriado e com ou sem achados radiológicos de suporte. Encefalite refere-se à inflamação do cérebro. Em comparação com a meningite, na encefalite, são esperadas anormalidades na função cerebral, incluindo alteração do estado mental, déficits motores ou sensoriais, alteração do comportamento e mudanças de personalidade, e distúrbios da fala ou do movimento. É definida por um estado mental alterado com duração de ?24 horas, juntamente com dois dos seguintes critérios: febre documentada >/= 38 °C (100,4 °F); contagem de glóbulos brancos (WBC) no líquido cefalorraquidiano (LCR) >/= 5  células/mm^3; convulsões generalizadas ou parciais não totalmente atribuíveis a um distúrbio convulsivo pré-existente; novo início de achados neurológicos focais; presença de lesão aguda compatível em neuroimagem; anormalidade na eletroencefalografia consistente com encefalite e não atribuível a outra causa. Conforme descrito pelo Consórcio Internacional de Encefalite de 2013. Convulsões são definidas como uma anormalidade intermitente da fisiologia do sistema nervoso caracterizada pela ocorrência transitória de movimentos repentinos, violentos e irregulares do corpo, causados pela contração involuntária dos músculos devido à atividade neuronal anormal, excessiva ou sincronizada no cérebro. Não é necessário histórico comprovado de epilepsia. Acidente vascular cerebral refere-se à perda repentina da função neurológica secundária a hemorragia ou isquemia no parênquima cerebral devido a um evento vascular. O AVC pode ser um diagnóstico clínico, com ou sem achados radiológicos de suporte. Hemorragia intracraniana refere-se à hemorragia/sangramento que ocorre dentro do crânio. A hemorragia intracraniana abrange quatro tipos amplos de hemorragia: hemorragia epidural, hemorragia subdural, hemorragia subaracnóidea e hemorragia intraparenquimatosa. A síndrome de Guillain-Barré refere-se a uma doença autoimune rapidamente progressiva do sistema nervoso periférico, caracterizada por parestesia nos membros, arreflexia e fraqueza muscular generalizada ou paralisia que geralmente começa nas pernas e se espalha para os braços, tronco e rosto. As características necessárias incluem fraqueza progressiva dos braços e/ou pernas, variando de fraqueza mínima nas pernas até paralisia total dos quatro membros, incluindo o tronco, os músculos bulbares e faciais e oftalmoplegia externa; e arreflexia ou diminuição dos reflexos tendinosos profundos nos membros fracos. As características de apoio incluem progressão dos sintomas ao longo de dias a quatro semanas; sintomas relativamente simétricos e bilaterais; dor no tronco ou nos membros; sintomas ou sinais de nervos cranianos; disfunção autonômica; disfunção sensorial leve; ausência de febre no início dos sintomas; LCR com proteína elevada e contagem de leucócitos normal a levemente elevada (geralmente <5 células/mm3); anormalidades eletrodiagnósticas consistentes com GBS; recuperação com início duas a quatro semanas após a interrupção da progressão.",Indique “Sim” se o paciente apresentou isso em qualquer momento durante a hospitalização.
compl_encephalopathy,desfecho,COMPLICAÇÕES: Experimentadas em qualquer momento desde o dia da apresentação até o dia da alta/resultado.,Encefalopatia,"1, Sim | 0, Não | 99, Desconhecido","Encefalopatia refere-se amplamente à disfunção cerebral que pode ser causada por um distúrbio funcional e/ou estrutural causado por uma variedade de etiologias, incluindo doenças de outros sistemas orgânicos (por exemplo, doença hepática, doença renal), medicamentos, produtos químicos e lesões. Apresenta uma variedade de sintomas, incluindo alteração do estado mental, confusão, perda de memória e alterações comportamentais.",Indique “Sim” se o paciente apresentou isso em algum momento durante a internação.
compl_seizure,desfecho,COMPLICAÇÕES: Experimentadas em qualquer momento desde o dia da apresentação até o dia da alta/resultado.,Convulsão,"1, Sim | 0, Não | 99, Desconhecido","Definida como uma anormalidade intermitente da fisiologia do sistema nervoso caracterizada pela ocorrência transitória de movimentos repentinos, violentos e irregulares do corpo, causados pela contração involuntária dos músculos devido a atividade neuronal anormal, excessiva ou sincronizada no cérebro. Não é necessário histórico comprovado de epilepsia.",Indique “Sim” se o paciente apresentou isso em algum momento durante a internação.
compl_focalneuro,desfecho,COMPLICAÇÕES: Experimentadas em qualquer momento desde o dia da apresentação até o dia da alta/resultado.,Sinais neurológicos focais,"1, Sim | 0, Não | 99, Desconhecido","Definida como deficiências da função nervosa, da medula espinhal ou do cérebro que afetam uma região específica do corpo, por exemplo, fraqueza no braço esquerdo, na perna direita, paresia ou plegia, identificadas em exame neurológico.",Indique “Sim” se o paciente apresentou isso em algum momento durante a internação.
compl_encephalitis,desfecho,COMPLICAÇÕES: Experimentadas em qualquer momento desde o dia da apresentação até o dia da alta/resultado.,Encefalite,"1, Sim | 0, Não | 99, Desconhecido","Encefalite refere-se à inflamação do cérebro. É definida por um estado mental alterado com duração igual ou superior a 24 horas, juntamente com dois dos seguintes critérios: febre documentada igual ou superior a 38 °C (100,4 °F); contagem de glóbulos brancos (WBC) no líquido cefalorraquidiano (LCR) igual ou superior a 5/mm³; convulsões generalizadas ou parciais não totalmente atribuíveis a uma doença convulsiva pré-existente; novo aparecimento de achados neurológicos focais; presença de lesão aguda compatível em neuroimagem; anormalidade na eletroencefalografia consistente com encefalite e não atribuível a outra causa. Conforme descrito pelo Consórcio Internacional de Encefalite de 2013.",Indique “Sim” se o paciente apresentou isso em algum momento durante a internação.
compl_meningitis,desfecho,COMPLICAÇÕES: Experimentadas em qualquer momento desde o dia da apresentação até o dia da alta/resultado.,Meningite,"1, Sim | 0, Não | 99, Desconhecido",Meningite é definida por um número anormal de glóbulos brancos no líquido cefalorraquidiano (LCR) dentro de um contexto clínico apropriado e com ou sem achados radiológicos de suporte.,Indique “Sim” se o paciente apresentou isso em algum momento durante a internação.
compl_gbs,desfecho,COMPLICAÇÕES: Experimentadas em qualquer momento desde o dia da apresentação até o dia da alta/resultado.,Síndrome de Guillain-Barré (GBS),"1, Sim | 0, Não | 99, Desconhecido","Refere-se a uma doença autoimune de progressão rápida do sistema nervoso periférico, caracterizada por parestesias nos membros, arreflexia e fraqueza muscular generalizada ou paralisia que geralmente começa nas pernas e se espalha para os braços, tronco e rosto.",Indique “Sim” se o paciente apresentou algum destes sintomas em algum momento durante a hospitalização.
compl_cnsinf,desfecho,COMPLICAÇÕES: Experimentadas em qualquer momento desde o dia da apresentação até o dia da alta/resultado.,Infecção do SNC,"1, Sim | 0, Não | 99, Desconhecido","Refere-se a um processo infeccioso que afeta o cérebro e/ou a medula espinhal, podendo incluir encefalite, poliomielite, aracnoidite e meningite.",Indique “Sim” se o paciente apresentou algum destes sintomas em algum momento durante a hospitalização.
compl_cvs,desfecho,COMPLICAÇÕES: Experimentadas em qualquer momento desde o dia da apresentação até o dia da alta/resultado.,Complicações cardiovasculares,,Definido como qualquer complicação do sistema cardiovascular,Indique “Sim” se o paciente apresentou algum destes sintomas em algum momento durante a hospitalização.
compl_myocardial,desfecho,COMPLICAÇÕES: Experimentadas em qualquer momento desde o dia da apresentação até o dia da alta/resultado.,Infarto do miocárdio,"1, Sim | 0, Não | 99, Desconhecido","Definido como isquemia miocárdica que leva a lesão/necrose, diagnosticada por achados clínicos, alterações no eletrocardiograma e enzimas cardíacas elevadas.",Indique “Sim” se o paciente apresentou algum destes sintomas em algum momento durante a hospitalização.
compl_cardiacisc,desfecho,COMPLICAÇÕES: Experimentadas em qualquer momento desde o dia da apresentação até o dia da alta/resultado.,Isquemia cardíaca,"1, Sim | 0, Não | 99, Desconhecido","Definido como diminuição do suprimento de sangue e oxigênio ao músculo cardíaco, conforme indicado por sintomatologia típica (por exemplo, dor no peito) e confirmado por um eletrocardiograma (mostrando alterações isquêmicas, por exemplo, depressão ou elevação do ST) e/ou elevação de enzimas cardíacas (por exemplo, troponina I elevada).",Indique “Sim” se o paciente apresentou algum destes sintomas em algum momento durante a hospitalização.
compl_endocardit,desfecho,COMPLICAÇÕES: Experimentadas em qualquer momento desde o dia da apresentação até o dia da alta/resultado.,Endocardite,"1, Sim | 0, Não | 99, Desconhecido","Refere-se a uma inflamação do endocárdio (revestimento interno do coração). É frequentemente causada por uma doença primária ou por microrganismos, incluindo bactérias, vírus, fungos e rickettsias. O diagnóstico de endocardite infecciosa é feito de acordo com os critérios de Duke modificados, utilizando evidências de resultados microbiológicos, ecocardiograma e sinais clínicos.",Indique “Sim” se o paciente apresentou algum destes sintomas em algum momento durante a hospitalização.
